cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,Category,Sub-Category
507,1742,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100.0,192100.0,failed,4697,US,USD,2021-04-25 05:00:00,2021-10-10 05:00:00,False,True,music,rock
1672,4628,Robinson Group,Switchable reciprocal middleware,98700.0,98700.0,failed,2915,US,USD,2021-01-25 06:00:00,2021-11-24 06:00:00,False,False,games,video games
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,4500.0,failed,18,US,USD,2021-04-10 05:00:00,2021-04-25 05:00:00,False,False,publishing,translations
2931,2213,Vargas-Cox,Vision-oriented local contingency,98600.0,98600.0,canceled,723,US,USD,2021-05-06 05:00:00,2021-06-22 05:00:00,True,False,food,food trucks
2415,5188,Yang and Sons,Reactive 6thgeneration hub,121700.0,121700.0,failed,602,CH,CHF,2021-04-29 05:00:00,2021-11-21 06:00:00,True,True,theater,plays
1805,3418,"Wilson, Wilson and Mathis",Optional asymmetric success,100.0,100.0,failed,1,US,USD,2021-06-11 05:00:00,2021-10-26 05:00:00,False,False,music,jazz
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,196700.0,failed,3868,IT,EUR,2021-08-01 05:00:00,2021-12-27 06:00:00,False,False,film & video,shorts
2988,3530,Cisneros Ltd,Vision-oriented regional hub,10000.0,10000.0,successful,409,US,USD,2020-10-17 05:00:00,2021-08-24 05:00:00,False,False,technology,web
3169,3731,Williams-Jones,Monitored incremental info-mediaries,600.0,600.0,successful,234,US,USD,2020-05-06 05:00:00,2021-05-31 05:00:00,False,False,technology,web
467,3219,"Roberts, Hinton and Williams",Programmable static middleware,35000.0,35000.0,successful,3016,US,USD,2020-07-04 05:00:00,2021-03-31 05:00:00,False,False,music,metal
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,6900.0,successful,264,US,USD,2020-07-30 05:00:00,2021-07-03 05:00:00,True,False,photography,photography books
2467,5103,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400.0,118400.0,failed,504,AU,AUD,2021-02-07 06:00:00,2021-06-11 05:00:00,False,False,food,food trucks
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,10000.0,failed,14,US,USD,2020-11-17 06:00:00,2021-09-22 05:00:00,False,False,film & video,science fiction
1016,2442,"Howell, Myers and Olson",Self-enabling mission-critical success,52600.0,52600.0,canceled,390,US,USD,2021-04-24 05:00:00,2021-08-05 05:00:00,False,False,music,rock
313,2913,Bailey and Sons,Grass-roots dynamic emulation,120700.0,120700.0,failed,750,GB,GBP,2021-06-19 05:00:00,2022-01-03 06:00:00,False,False,film & video,documentary
117,1631,Jensen-Brown,Fundamental disintermediate matrix,9100.0,9100.0,failed,77,US,USD,2021-04-01 05:00:00,2021-04-11 05:00:00,True,False,theater,plays
2747,4073,Smith Group,Right-sized secondary challenge,106800.0,106800.0,failed,752,DK,DKK,2021-08-27 05:00:00,2021-12-19 06:00:00,False,False,music,jazz
1244,4568,Murphy-Farrell,Implemented exuding software,9100.0,9100.0,failed,131,US,USD,2021-01-23 06:00:00,2021-04-17 05:00:00,False,False,theater,plays
564,1830,Everett-Wolfe,Total optimizing software,10000.0,10000.0,failed,87,US,USD,2020-12-09 06:00:00,2021-06-14 05:00:00,False,False,theater,plays
3129,2623,Young PLC,Optional maximized attitude,79400.0,79400.0,failed,1063,US,USD,2020-05-20 05:00:00,2021-02-06 06:00:00,False,False,music,jazz
800,4327,Park-Goodman,Customer-focused impactful extranet,5100.0,5100.0,successful,272,US,USD,2020-10-29 05:00:00,2021-03-25 05:00:00,False,True,film & video,documentary
1255,3713,"York, Barr and Grant",Cloned bottom-line success,3100.0,3100.0,canceled,25,US,USD,2020-12-21 06:00:00,2021-02-24 06:00:00,False,True,theater,plays
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,6900.0,successful,419,US,USD,2021-01-25 06:00:00,2021-04-18 05:00:00,False,False,journalism,audio
578,5141,Brown and Sons,Programmable leadingedge budgetary management,27500.0,27500.0,failed,76,US,USD,2021-06-08 05:00:00,2022-01-03 06:00:00,False,False,theater,plays
418,3522,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,48800.0,successful,1621,IT,EUR,2020-12-21 06:00:00,2021-12-15 06:00:00,False,False,theater,plays
255,1334,Robinson Group,Re-contextualized homogeneous flexibility,16200.0,16200.0,successful,1101,US,USD,2020-07-03 05:00:00,2021-05-18 05:00:00,False,False,music,indie rock
1918,4721,Robinson-Kelly,Monitored bi-directional standardization,97600.0,97600.0,successful,1073,US,USD,2020-08-29 05:00:00,2021-06-14 05:00:00,False,True,theater,plays
2837,3768,Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,197900.0,failed,4428,AU,AUD,2021-09-18 05:00:00,2021-11-30 06:00:00,False,False,theater,plays
842,1639,"Turner, Scott and Gentry",Assimilated regional groupware,5600.0,5600.0,failed,58,IT,EUR,2021-03-31 05:00:00,2021-12-04 06:00:00,False,False,music,indie rock
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,170700.0,canceled,1218,US,USD,2021-05-14 05:00:00,2021-08-08 05:00:00,False,False,photography,photography books
602,2153,Giles-Smith,Right-sized web-enabled intranet,9700.0,9700.0,successful,331,US,USD,2022-02-01 06:00:00,2022-02-16 06:00:00,False,False,journalism,audio
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300.0,62300.0,successful,1170,US,USD,2021-03-10 06:00:00,2022-01-12 06:00:00,False,False,photography,photography books
2071,5124,Murphy-Fox,Organic system-worthy orchestration,5300.0,5300.0,failed,111,US,USD,2021-06-08 05:00:00,2021-12-27 06:00:00,False,False,publishing,fiction
2773,2097,Rodriguez-Patterson,Inverse static standardization,99500.0,99500.0,canceled,215,US,USD,2021-02-27 06:00:00,2021-11-23 06:00:00,False,False,film & video,drama
1814,4796,Davis Ltd,Synchronized motivating solution,1400.0,1400.0,successful,363,US,USD,2020-10-11 05:00:00,2021-04-05 05:00:00,False,True,food,food trucks
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,145600.0,failed,2955,US,USD,2020-02-14 06:00:00,2021-04-06 05:00:00,False,True,games,mobile games
426,1495,Kelly PLC,Decentralized context-sensitive superstructure,184100.0,184100.0,failed,1657,US,USD,2021-03-11 06:00:00,2021-07-05 05:00:00,False,False,theater,plays
2206,2462,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,5400.0,successful,103,US,USD,2020-09-13 05:00:00,2021-02-12 06:00:00,False,False,theater,plays
2032,2280,Jones PLC,Virtual systemic intranet,2300.0,2300.0,successful,147,US,USD,2021-01-30 06:00:00,2021-04-09 05:00:00,False,False,theater,plays
397,1877,Gilmore LLC,Optimized systemic algorithm,1400.0,1400.0,successful,110,CA,CAD,2020-12-09 06:00:00,2021-07-17 05:00:00,False,False,publishing,nonfiction
865,6108,Lee-Cobb,Customizable homogeneous firmware,140000.0,140000.0,failed,926,CA,CAD,2021-04-14 05:00:00,2022-01-07 06:00:00,False,False,theater,plays
3027,4427,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500.0,7500.0,successful,134,US,USD,2020-11-01 05:00:00,2021-10-22 05:00:00,False,False,technology,wearables
31,2881,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,1500.0,successful,269,US,USD,2021-01-11 06:00:00,2021-04-21 05:00:00,False,False,theater,plays
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,2900.0,successful,175,US,USD,2021-01-18 06:00:00,2021-08-14 05:00:00,False,True,film & video,television
497,5156,Nguyen Inc,Seamless directional capacity,7300.0,7300.0,successful,69,US,USD,2020-09-11 05:00:00,2021-06-19 05:00:00,False,False,technology,web
2084,4750,Walsh-Watts,Polarized actuating implementation,3600.0,3600.0,successful,190,US,USD,2021-10-05 05:00:00,2021-11-24 06:00:00,False,True,film & video,documentary
337,4852,"Ray, Li and Li",Front-line disintermediate hub,5000.0,5000.0,successful,237,US,USD,2021-02-04 06:00:00,2021-08-14 05:00:00,True,True,film & video,documentary
3182,5734,Murray Ltd,Decentralized 4thgeneration challenge,6000.0,6000.0,failed,77,GB,GBP,2020-11-19 06:00:00,2021-10-20 05:00:00,False,False,music,rock
1494,3801,Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,180400.0,failed,1748,US,USD,2020-10-09 05:00:00,2021-06-26 05:00:00,False,False,theater,plays
2570,4474,Mora-Bradley,Programmable tangible ability,9100.0,9100.0,failed,79,US,USD,2021-01-09 06:00:00,2021-08-01 05:00:00,False,False,theater,plays
2205,1992,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200.0,9200.0,successful,196,IT,EUR,2021-04-10 05:00:00,2021-04-20 05:00:00,True,False,music,rock
314,5796,"Lopez, Reid and Johnson",Total real-time hardware,164100.0,164100.0,failed,889,US,USD,2021-03-22 05:00:00,2021-09-20 05:00:00,False,True,theater,plays
1659,1373,Fox-Williams,Profound system-worthy functionalities,128900.0,128900.0,successful,7295,US,USD,2021-12-15 06:00:00,2022-01-13 06:00:00,False,False,music,electric music
1656,1879,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100.0,42100.0,successful,2893,CA,CAD,2020-07-15 05:00:00,2021-03-11 06:00:00,False,False,technology,wearables
514,3072,King Inc,Ergonomic dedicated focus group,7400.0,7400.0,failed,56,US,USD,2020-12-23 06:00:00,2021-09-26 05:00:00,False,False,film & video,drama
649,4561,"Cole, Petty and Cameron",Realigned zero administration paradigm,100.0,100.0,failed,1,US,USD,2020-08-12 05:00:00,2021-04-17 05:00:00,False,False,technology,wearables
1769,5201,Mcclain LLC,Open-source multi-tasking methodology,52000.0,52000.0,successful,820,US,USD,2021-01-17 06:00:00,2021-09-09 05:00:00,True,False,theater,plays
33,5871,Sims-Gross,Object-based attitude-oriented analyzer,8700.0,8700.0,failed,83,US,USD,2021-03-05 06:00:00,2021-03-27 05:00:00,False,False,technology,wearables
195,3041,Perez Group,Cross-platform tertiary hub,63400.0,63400.0,successful,2038,US,USD,2021-05-01 05:00:00,2021-11-03 05:00:00,True,True,publishing,translations
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,8700.0,successful,116,US,USD,2020-09-05 05:00:00,2021-04-25 05:00:00,False,False,film & video,animation
2093,3999,Ford LLC,Centralized tangible success,169700.0,169700.0,failed,2025,GB,GBP,2021-08-01 05:00:00,2021-10-05 05:00:00,False,False,publishing,nonfiction
1338,4849,Moreno Ltd,Customer-focused multimedia methodology,108400.0,108400.0,successful,1345,AU,AUD,2021-04-14 05:00:00,2021-05-30 05:00:00,False,True,technology,web
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,7300.0,successful,168,US,USD,2021-03-19 05:00:00,2021-05-17 05:00:00,False,False,film & video,drama
1651,5946,Ortega LLC,Secured bifurcated intranet,1700.0,1700.0,successful,137,CH,CHF,2021-04-12 05:00:00,2021-09-07 05:00:00,False,False,theater,plays
452,4508,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,9800.0,successful,186,IT,EUR,2022-01-15 06:00:00,2022-01-20 06:00:00,False,False,theater,plays
1808,5096,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,4300.0,successful,125,US,USD,2021-04-14 05:00:00,2021-10-08 05:00:00,False,True,theater,plays
2288,5443,Anderson LLC,Customizable full-range artificial intelligence,6200.0,6200.0,failed,14,IT,EUR,2020-05-20 05:00:00,2021-06-23 05:00:00,True,True,theater,plays
1855,2165,Garza-Bryant,Programmable leadingedge contingency,800.0,800.0,successful,202,US,USD,2021-07-16 05:00:00,2021-11-19 06:00:00,False,False,theater,plays
3035,2125,Mays LLC,Multi-layered global groupware,6900.0,6900.0,successful,103,US,USD,2020-03-14 05:00:00,2021-01-31 06:00:00,False,False,publishing,radio & podcasts
2285,6141,Evans-Jones,Switchable methodical superstructure,38500.0,38500.0,successful,1785,US,USD,2021-03-15 05:00:00,2021-09-22 05:00:00,False,False,music,rock
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,118000.0,failed,656,US,USD,2021-06-16 05:00:00,2021-08-03 05:00:00,False,False,games,mobile games
2852,2190,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,2000.0,successful,157,US,USD,2021-04-29 05:00:00,2021-08-15 05:00:00,False,True,theater,plays
2160,2243,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,5600.0,successful,555,US,USD,2021-02-21 06:00:00,2022-01-02 06:00:00,False,False,film & video,documentary
113,3336,Reyes PLC,Expanded optimal pricing structure,8300.0,8300.0,successful,297,US,USD,2020-09-13 05:00:00,2021-04-30 05:00:00,False,False,technology,wearables
2609,3305,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,6900.0,successful,123,US,USD,2020-12-02 06:00:00,2021-03-22 05:00:00,False,False,publishing,fiction
2529,6191,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,8700.0,canceled,38,DK,DKK,2021-04-14 05:00:00,2021-07-10 05:00:00,False,True,theater,plays
1780,1326,Dominguez-Owens,Open-architected systematic intranet,123600.0,123600.0,canceled,60,US,USD,2021-07-16 05:00:00,2021-08-17 05:00:00,False,False,music,rock
1840,6159,Thomas-Simmons,Proactive 24hour frame,48500.0,48500.0,successful,3036,US,USD,2021-04-10 05:00:00,2021-07-20 05:00:00,False,False,film & video,documentary
2280,2003,Beck-Knight,Exclusive fresh-thinking model,4900.0,4900.0,successful,144,AU,AUD,2020-11-16 06:00:00,2021-09-14 05:00:00,False,False,theater,plays
3150,5881,Mccoy Ltd,Business-focused encompassing intranet,8400.0,8400.0,successful,121,GB,GBP,2020-10-22 05:00:00,2021-10-11 05:00:00,False,True,theater,plays
2490,1918,Dawson-Tyler,Optional 6thgeneration access,193200.0,193200.0,failed,1596,US,USD,2020-12-08 06:00:00,2021-07-28 05:00:00,False,False,games,mobile games
3081,2157,Johns-Thomas,Realigned web-enabled functionalities,54300.0,54300.0,canceled,524,US,USD,2020-11-25 06:00:00,2021-04-07 05:00:00,False,True,theater,plays
1954,3149,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900.0,8900.0,successful,181,US,USD,2021-05-01 05:00:00,2021-10-20 05:00:00,False,False,technology,web
2560,2444,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,4200.0,failed,10,US,USD,2021-01-24 06:00:00,2021-04-13 05:00:00,False,False,theater,plays
1071,6207,Moore Group,Multi-lateral object-oriented open system,5600.0,5600.0,successful,122,US,USD,2021-12-09 06:00:00,2022-02-02 06:00:00,False,False,film & video,drama
1649,5580,Carson PLC,Visionary system-worthy attitude,28800.0,28800.0,successful,1071,CA,CAD,2021-09-05 05:00:00,2022-02-22 06:00:00,False,False,technology,wearables
685,5942,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000.0,8000.0,canceled,219,US,USD,2021-06-06 05:00:00,2021-07-08 05:00:00,False,False,technology,web
1069,1592,"Glass, Baker and Jones",Business-focused 24hour access,117000.0,117000.0,failed,1121,US,USD,2021-05-24 05:00:00,2021-12-31 06:00:00,False,True,music,rock
1277,2344,Marquez-Kerr,Automated hybrid orchestration,15800.0,15800.0,successful,980,US,USD,2021-04-01 05:00:00,2022-01-01 06:00:00,False,False,music,metal
2764,5995,Stone PLC,Exclusive 5thgeneration leverage,4200.0,4200.0,successful,536,US,USD,2021-07-13 05:00:00,2021-09-17 05:00:00,False,True,theater,plays
959,5022,Caldwell PLC,Grass-roots zero administration alliance,37100.0,37100.0,successful,1991,US,USD,2020-12-17 06:00:00,2021-03-21 05:00:00,False,False,photography,photography books
1746,5991,Silva-Hawkins,Proactive heuristic orchestration,7700.0,7700.0,canceled,29,US,USD,2020-09-21 05:00:00,2021-01-10 06:00:00,False,False,publishing,nonfiction
2392,4020,Gardner Inc,Function-based systematic Graphical User Interface,3700.0,3700.0,successful,180,US,USD,2021-07-22 05:00:00,2022-01-03 06:00:00,False,False,music,indie rock
2762,6028,Garcia Group,Extended zero administration software,74700.0,74700.0,failed,15,US,USD,2021-03-23 05:00:00,2021-06-16 05:00:00,False,True,theater,plays
1699,2790,Meyer-Avila,Multi-tiered discrete support,10000.0,10000.0,failed,191,US,USD,2020-12-02 06:00:00,2021-05-28 05:00:00,False,False,music,indie rock
220,4033,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,5300.0,failed,16,US,USD,2020-01-15 06:00:00,2021-02-03 06:00:00,False,False,theater,plays
285,1261,Garcia Ltd,Balanced mobile alliance,1200.0,1200.0,successful,130,US,USD,2020-07-12 05:00:00,2021-07-10 05:00:00,False,False,theater,plays
2182,1979,West-Stevens,Reactive solution-oriented groupware,1200.0,1200.0,successful,122,US,USD,2021-03-30 05:00:00,2021-07-15 05:00:00,False,False,music,electric music
2244,2122,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,3900.0,failed,17,US,USD,2021-07-27 05:00:00,2021-09-17 05:00:00,False,True,theater,plays
2357,4506,Fitzgerald Group,Intuitive exuding initiative,2000.0,2000.0,successful,140,US,USD,2020-10-12 05:00:00,2021-11-30 06:00:00,False,True,theater,plays
971,3016,"Hill, Mccann and Moore",Streamlined needs-based knowledge user,6900.0,6900.0,failed,34,US,USD,2020-07-21 05:00:00,2021-06-11 05:00:00,False,False,technology,wearables
2077,3272,Edwards LLC,Automated system-worthy structure,55800.0,55800.0,successful,3388,US,USD,2020-12-25 06:00:00,2021-08-06 05:00:00,False,False,technology,web
2197,1375,Greer and Sons,Secured clear-thinking intranet,4900.0,4900.0,successful,280,US,USD,2021-02-25 06:00:00,2021-04-28 05:00:00,False,False,theater,plays
1294,4014,Martinez PLC,Cloned actuating architecture,194900.0,194900.0,canceled,614,US,USD,2020-07-13 05:00:00,2021-06-20 05:00:00,False,True,film & video,animation
1111,3199,Hunter-Logan,Down-sized needs-based task-force,8600.0,8600.0,successful,366,IT,EUR,2020-08-20 05:00:00,2021-04-08 05:00:00,False,True,technology,wearables
985,2184,Ramos and Sons,Extended responsive Internet solution,100.0,100.0,failed,1,GB,GBP,2021-06-11 05:00:00,2021-06-28 05:00:00,False,False,music,electric music
487,2170,Lane-Barber,Universal value-added moderator,3600.0,3600.0,successful,270,US,USD,2021-03-08 06:00:00,2021-07-22 05:00:00,True,True,publishing,nonfiction
1496,1478,Lowery Group,Sharable motivating emulation,5800.0,5800.0,canceled,114,US,USD,2020-12-24 06:00:00,2021-08-29 05:00:00,False,True,theater,plays
3054,6163,Guerrero-Griffin,Networked web-enabled product,4700.0,4700.0,successful,137,US,USD,2021-06-10 05:00:00,2022-01-08 06:00:00,False,False,photography,photography books
501,1889,"Perez, Reed and Lee",Advanced dedicated encoding,70400.0,70400.0,successful,3205,US,USD,2020-09-01 05:00:00,2021-07-09 05:00:00,False,False,theater,plays
632,5912,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,4500.0,successful,288,DK,DKK,2021-03-17 05:00:00,2021-08-10 05:00:00,False,True,theater,plays
1253,2537,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,1300.0,successful,148,US,USD,2021-01-23 06:00:00,2021-11-08 06:00:00,False,False,theater,plays
665,2118,Callahan-Gilbert,Profit-focused motivating function,1400.0,1400.0,successful,114,US,USD,2020-05-20 05:00:00,2021-03-06 06:00:00,False,False,film & video,drama
2505,3234,Logan-Miranda,Proactive systemic firmware,29600.0,29600.0,successful,1518,CA,CAD,2021-11-02 05:00:00,2021-11-10 06:00:00,False,False,music,rock
1519,3842,Rodriguez PLC,Grass-roots upward-trending installation,167500.0,167500.0,failed,1274,US,USD,2020-01-19 06:00:00,2021-03-14 06:00:00,False,False,music,electric music
1920,3032,Smith-Kennedy,Virtual heuristic hub,48300.0,48300.0,failed,210,IT,EUR,2021-08-21 05:00:00,2021-11-19 06:00:00,False,True,games,video games
2782,3238,Mitchell-Lee,Customizable leadingedge model,2200.0,2200.0,successful,166,US,USD,2021-07-03 05:00:00,2021-07-22 05:00:00,False,False,music,rock
2089,2059,Davis Ltd,Upgradable uniform service-desk,3500.0,3500.0,successful,100,AU,AUD,2021-04-22 05:00:00,2021-07-19 05:00:00,False,False,music,jazz
2607,5238,Rowland PLC,Inverse client-driven product,5600.0,5600.0,successful,235,US,USD,2020-07-22 05:00:00,2021-07-15 05:00:00,False,True,theater,plays
2464,2578,Shaffer-Mason,Managed bandwidth-monitored system engine,1100.0,1100.0,successful,148,US,USD,2021-09-27 05:00:00,2021-11-24 06:00:00,False,False,music,rock
335,4789,Matthews LLC,Advanced transitional help-desk,3900.0,3900.0,successful,198,US,USD,2020-09-05 05:00:00,2021-04-21 05:00:00,True,True,music,indie rock
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,43800.0,failed,248,AU,AUD,2021-01-26 06:00:00,2022-01-18 06:00:00,False,False,film & video,science fiction
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,97200.0,failed,513,US,USD,2020-12-17 06:00:00,2021-05-27 05:00:00,False,False,publishing,translations
2678,3558,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,4800.0,successful,150,US,USD,2020-10-01 05:00:00,2021-08-11 05:00:00,False,False,theater,plays
2103,1707,Johnson-Morales,Devolved 24hour forecast,125600.0,125600.0,failed,3410,US,USD,2021-01-26 06:00:00,2021-01-30 06:00:00,False,False,games,video games
627,2842,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,4300.0,successful,216,IT,EUR,2021-02-17 06:00:00,2021-06-02 05:00:00,False,True,theater,plays
2242,5318,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,5600.0,canceled,26,US,USD,2020-07-04 05:00:00,2021-02-14 06:00:00,False,False,theater,plays
2711,1620,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,149600.0,successful,5139,US,USD,2021-07-10 05:00:00,2022-01-12 06:00:00,False,False,music,indie rock
1210,4998,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,53100.0,successful,2353,US,USD,2021-04-12 05:00:00,2021-04-21 05:00:00,False,False,theater,plays
692,3111,Gonzalez-Snow,Polarized user-facing interface,5000.0,5000.0,successful,78,IT,EUR,2020-12-21 06:00:00,2021-12-01 06:00:00,False,False,technology,web
864,1424,Murphy LLC,Customer-focused non-volatile framework,9400.0,9400.0,failed,10,US,USD,2021-02-21 06:00:00,2021-06-16 05:00:00,False,False,music,rock
1349,3244,Taylor-Rowe,Synchronized multimedia frame,110800.0,110800.0,failed,2201,US,USD,2021-06-08 05:00:00,2021-11-23 06:00:00,False,False,theater,plays
1582,4643,Henderson Ltd,Open-architected stable algorithm,93800.0,93800.0,failed,676,US,USD,2020-11-30 06:00:00,2021-05-07 05:00:00,False,False,theater,plays
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300.0,1300.0,successful,174,CH,CHF,2020-09-08 05:00:00,2021-02-13 06:00:00,False,False,film & video,animation
23,3790,Webb Group,Public-key actuating projection,108700.0,108700.0,failed,831,US,USD,2020-12-18 06:00:00,2021-03-14 06:00:00,False,True,theater,plays
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5100.0,successful,164,US,USD,2021-02-19 06:00:00,2021-04-09 05:00:00,False,True,film & video,drama
2134,5686,Thomas Ltd,Cross-group interactive architecture,8700.0,8700.0,canceled,56,CH,CHF,2021-11-15 06:00:00,2021-12-26 06:00:00,False,False,theater,plays
422,2111,Williams and Sons,Centralized asymmetric framework,5100.0,5100.0,successful,161,US,USD,2021-03-07 06:00:00,2021-06-15 05:00:00,False,True,film & video,animation
988,5685,"Vega, Chan and Carney",Down-sized systematic utilization,7400.0,7400.0,successful,138,US,USD,2021-04-18 05:00:00,2021-11-18 06:00:00,False,False,music,rock
812,1905,Byrd Group,Profound fault-tolerant model,88900.0,88900.0,successful,3308,US,USD,2021-09-25 05:00:00,2021-09-28 05:00:00,False,False,technology,web
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,6700.0,successful,127,AU,AUD,2021-10-07 05:00:00,2021-11-16 06:00:00,False,True,film & video,animation
2504,4178,Smith-Brown,Object-based content-based ability,1500.0,1500.0,successful,207,IT,EUR,2020-12-01 06:00:00,2021-07-19 05:00:00,False,True,music,jazz
1707,3275,Vance-Glover,Progressive coherent secured line,61200.0,61200.0,failed,859,CA,CAD,2021-02-27 06:00:00,2021-11-06 05:00:00,False,False,music,rock
3138,5713,Joyce PLC,Synchronized directional capability,3600.0,3600.0,live,31,US,USD,2020-09-25 05:00:00,2021-05-18 05:00:00,False,False,film & video,animation
120,3339,Kennedy-Miller,Cross-platform composite migration,9000.0,9000.0,failed,45,US,USD,2020-03-08 06:00:00,2021-03-25 05:00:00,False,False,theater,plays
265,5585,White-Obrien,Operative local pricing structure,185900.0,185900.0,canceled,1113,US,USD,2021-11-26 06:00:00,2021-12-31 06:00:00,False,False,theater,plays
2499,4407,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.0,2100.0,failed,6,US,USD,2021-09-23 05:00:00,2022-01-18 06:00:00,False,False,food,food trucks
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,2000.0,failed,7,US,USD,2021-08-12 05:00:00,2021-10-04 05:00:00,False,True,theater,plays
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,1100.0,successful,181,CH,CHF,2020-06-09 05:00:00,2021-05-01 05:00:00,False,False,publishing,nonfiction
415,3607,Welch Inc,Optional optimal website,6600.0,6600.0,successful,110,US,USD,2021-10-06 05:00:00,2021-12-18 06:00:00,False,False,music,rock
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,7100.0,failed,31,US,USD,2020-12-02 06:00:00,2021-07-02 05:00:00,False,False,film & video,drama
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.0,7800.0,failed,78,US,USD,2021-02-10 06:00:00,2021-04-14 05:00:00,False,True,games,mobile games
1015,4121,"Houston, Moore and Rogers",Optional tangible utilization,7600.0,7600.0,successful,185,US,USD,2021-08-12 05:00:00,2021-11-23 06:00:00,False,False,technology,web
2454,4620,Small-Fuentes,Seamless maximized product,3400.0,3400.0,successful,121,US,USD,2020-04-11 05:00:00,2021-01-28 06:00:00,False,True,theater,plays
662,4630,Reid-Day,Devolved tertiary time-frame,84500.0,84500.0,failed,1225,GB,GBP,2021-07-13 05:00:00,2021-08-29 05:00:00,False,False,theater,plays
751,3440,Wallace LLC,Centralized regional function,100.0,100.0,failed,1,CH,CHF,2021-06-17 05:00:00,2021-07-16 05:00:00,False,False,music,rock
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.0,2300.0,successful,106,US,USD,2020-11-04 06:00:00,2021-10-29 05:00:00,False,True,photography,photography books
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,6200.0,successful,142,US,USD,2020-09-30 05:00:00,2021-09-07 05:00:00,False,False,photography,photography books
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6100.0,successful,233,US,USD,2020-07-17 05:00:00,2021-07-12 05:00:00,False,False,theater,plays
1698,1368,English-Mccullough,Business-focused discrete software,2600.0,2600.0,successful,218,US,USD,2021-05-31 05:00:00,2021-09-19 05:00:00,False,False,music,rock
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,9700.0,failed,67,AU,AUD,2021-01-18 06:00:00,2021-06-12 05:00:00,False,False,film & video,documentary
746,5636,Harmon-Madden,Adaptive holistic hub,700.0,700.0,successful,76,US,USD,2020-10-04 05:00:00,2021-07-30 05:00:00,False,True,film & video,drama
